"State_From","State_To","Day","Num_Units","DataSource","Fmax","Buffer","SurgeCorrection","Lasso"
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,1.65
"Federal","Massachusetts","2020-04-12",114,"ihme",0.1,0.1,0.5,1.65
"Federal","Connecticut","2020-04-12",85,"ihme",0.1,0.1,0.5,1.65
"Federal","Rhode Island","2020-04-12",26,"ihme",0.1,0.1,0.5,1.65
"Federal","Connecticut","2020-04-13",225,"ihme",0.1,0.1,0.5,1.65
"Federal","Connecticut","2020-04-14",225,"ihme",0.1,0.1,0.5,1.65
"Federal","Massachusetts","2020-04-15",188,"ihme",0.1,0.1,0.5,1.65
"Federal","Connecticut","2020-04-15",37,"ihme",0.1,0.1,0.5,1.65
"Federal","Rhode Island","2020-04-16",82,"ihme",0.1,0.1,0.5,1.65
"Federal","North Dakota","2020-04-16",13,"ihme",0.1,0.1,0.5,1.65
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,1.7
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,1.7
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,1.7
"Federal","Connecticut","2020-04-13",225,"ihme",0.1,0.1,0.5,1.7
"Federal","Massachusetts","2020-04-14",114,"ihme",0.1,0.1,0.5,1.7
"Federal","Connecticut","2020-04-14",85,"ihme",0.1,0.1,0.5,1.7
"Federal","Rhode Island","2020-04-14",26,"ihme",0.1,0.1,0.5,1.7
"Federal","Massachusetts","2020-04-15",188,"ihme",0.1,0.1,0.5,1.7
"Federal","Connecticut","2020-04-15",37,"ihme",0.1,0.1,0.5,1.7
"Federal","Rhode Island","2020-04-16",81,"ihme",0.1,0.1,0.5,1.7
"Federal","North Dakota","2020-04-16",11,"ihme",0.1,0.1,0.5,1.7
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,1.75
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,1.75
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,1.75
"Federal","Connecticut","2020-04-13",188,"ihme",0.1,0.1,0.5,1.75
"Federal","Massachusetts","2020-04-13",37,"ihme",0.1,0.1,0.5,1.75
"Federal","Massachusetts","2020-04-14",225,"ihme",0.1,0.1,0.5,1.75
"Federal","Connecticut","2020-04-15",159,"ihme",0.1,0.1,0.5,1.75
"Federal","Rhode Island","2020-04-15",66,"ihme",0.1,0.1,0.5,1.75
"Federal","Rhode Island","2020-04-16",37,"ihme",0.1,0.1,0.5,1.75
"Federal","North Dakota","2020-04-16",10,"ihme",0.1,0.1,0.5,1.75
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,1.8
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,1.8
"Federal","Connecticut","2020-04-13",225,"ihme",0.1,0.1,0.5,1.8
"Federal","Massachusetts","2020-04-14",225,"ihme",0.1,0.1,0.5,1.8
"Federal","Connecticut","2020-04-15",109,"ihme",0.1,0.1,0.5,1.8
"Federal","Rhode Island","2020-04-15",82,"ihme",0.1,0.1,0.5,1.8
"Federal","Massachusetts","2020-04-15",32,"ihme",0.1,0.1,0.5,1.8
"Federal","North Dakota","2020-04-15",2,"ihme",0.1,0.1,0.5,1.8
"Federal","Rhode Island","2020-04-16",16,"ihme",0.1,0.1,0.5,1.8
"Federal","North Dakota","2020-04-16",8,"ihme",0.1,0.1,0.5,1.8
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,1.85
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,1.85
"Federal","Massachusetts","2020-04-13",225,"ihme",0.1,0.1,0.5,1.85
"Federal","Connecticut","2020-04-14",225,"ihme",0.1,0.1,0.5,1.85
"Federal","Rhode Island","2020-04-15",98,"ihme",0.1,0.1,0.5,1.85
"Federal","Connecticut","2020-04-15",75,"ihme",0.1,0.1,0.5,1.85
"Federal","Massachusetts","2020-04-15",12,"ihme",0.1,0.1,0.5,1.85
"Federal","North Dakota","2020-04-15",8,"ihme",0.1,0.1,0.5,1.85
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,1.9
"Federal","Massachusetts","2020-04-12",150,"ihme",0.1,0.1,0.5,1.9
"Federal","Connecticut","2020-04-12",75,"ihme",0.1,0.1,0.5,1.9
"Federal","Connecticut","2020-04-13",225,"ihme",0.1,0.1,0.5,1.9
"Federal","Connecticut","2020-04-14",225,"ihme",0.1,0.1,0.5,1.9
"Federal","Rhode Island","2020-04-15",94,"ihme",0.1,0.1,0.5,1.9
"Federal","Massachusetts","2020-04-15",87,"ihme",0.1,0.1,0.5,1.9
"Federal","North Dakota","2020-04-15",8,"ihme",0.1,0.1,0.5,1.9
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,1.95
"Federal","Massachusetts","2020-04-12",165,"ihme",0.1,0.1,0.5,1.95
"Federal","Connecticut","2020-04-12",60,"ihme",0.1,0.1,0.5,1.95
"Federal","Connecticut","2020-04-13",191,"ihme",0.1,0.1,0.5,1.95
"Federal","Rhode Island","2020-04-13",34,"ihme",0.1,0.1,0.5,1.95
"Federal","Connecticut","2020-04-14",225,"ihme",0.1,0.1,0.5,1.95
"Federal","Rhode Island","2020-04-15",57,"ihme",0.1,0.1,0.5,1.95
"Federal","North Dakota","2020-04-15",2,"ihme",0.1,0.1,0.5,1.95
"Federal","North Dakota","2020-04-16",4,"ihme",0.1,0.1,0.5,1.95
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,2
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2
"Federal","Connecticut","2020-04-13",225,"ihme",0.1,0.1,0.5,2
"Federal","Massachusetts","2020-04-14",165,"ihme",0.1,0.1,0.5,2
"Federal","Rhode Island","2020-04-14",34,"ihme",0.1,0.1,0.5,2
"Federal","Connecticut","2020-04-14",26,"ihme",0.1,0.1,0.5,2
"Federal","Rhode Island","2020-04-15",54,"ihme",0.1,0.1,0.5,2
"Federal","North Dakota","2020-04-15",6,"ihme",0.1,0.1,0.5,2
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,2.05
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.05
"Federal","Massachusetts","2020-04-13",165,"ihme",0.1,0.1,0.5,2.05
"Federal","Rhode Island","2020-04-13",40,"ihme",0.1,0.1,0.5,2.05
"Federal","Connecticut","2020-04-13",20,"ihme",0.1,0.1,0.5,2.05
"Federal","Connecticut","2020-04-14",212,"ihme",0.1,0.1,0.5,2.05
"Federal","Rhode Island","2020-04-14",13,"ihme",0.1,0.1,0.5,2.05
"Federal","Rhode Island","2020-04-15",35,"ihme",0.1,0.1,0.5,2.05
"Federal","North Dakota","2020-04-15",5,"ihme",0.1,0.1,0.5,2.05
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,2.1
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.1
"Federal","Connecticut","2020-04-13",225,"ihme",0.1,0.1,0.5,2.1
"Federal","Massachusetts","2020-04-14",131,"ihme",0.1,0.1,0.5,2.1
"Federal","Rhode Island","2020-04-14",68,"ihme",0.1,0.1,0.5,2.1
"Federal","Connecticut","2020-04-14",26,"ihme",0.1,0.1,0.5,2.1
"Federal","Rhode Island","2020-04-15",14,"ihme",0.1,0.1,0.5,2.1
"Federal","North Dakota","2020-04-15",3,"ihme",0.1,0.1,0.5,2.1
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.15
"Federal","Connecticut","2020-04-13",201,"ihme",0.1,0.1,0.5,2.15
"Federal","Massachusetts","2020-04-13",24,"ihme",0.1,0.1,0.5,2.15
"Federal","Massachusetts","2020-04-14",80,"ihme",0.1,0.1,0.5,2.15
"Federal","Rhode Island","2020-04-14",78,"ihme",0.1,0.1,0.5,2.15
"Federal","North Dakota","2020-04-14",3,"ihme",0.1,0.1,0.5,2.15
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.2
"Federal","Connecticut","2020-04-13",201,"ihme",0.1,0.1,0.5,2.2
"Federal","Massachusetts","2020-04-13",24,"ihme",0.1,0.1,0.5,2.2
"Federal","Massachusetts","2020-04-14",80,"ihme",0.1,0.1,0.5,2.2
"Federal","Rhode Island","2020-04-14",77,"ihme",0.1,0.1,0.5,2.2
"Federal","North Dakota","2020-04-15",2,"ihme",0.1,0.1,0.5,2.2
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.25
"Federal","Connecticut","2020-04-13",152,"ihme",0.1,0.1,0.5,2.25
"Federal","Rhode Island","2020-04-13",38,"ihme",0.1,0.1,0.5,2.25
"Federal","Massachusetts","2020-04-13",35,"ihme",0.1,0.1,0.5,2.25
"Federal","Rhode Island","2020-04-14",39,"ihme",0.1,0.1,0.5,2.25
"Federal","Connecticut","2020-04-12",192,"ihme",0.1,0.1,0.5,2.3
"Federal","Massachusetts","2020-04-12",33,"ihme",0.1,0.1,0.5,2.3
"Federal","Connecticut","2020-04-13",185,"ihme",0.1,0.1,0.5,2.3
"Federal","Rhode Island","2020-04-13",40,"ihme",0.1,0.1,0.5,2.3
"Federal","Rhode Island","2020-04-14",28,"ihme",0.1,0.1,0.5,2.3
"Federal","Connecticut","2020-04-12",197,"ihme",0.1,0.1,0.5,2.35
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,2.35
"Federal","Connecticut","2020-04-13",180,"ihme",0.1,0.1,0.5,2.35
"Federal","Massachusetts","2020-04-13",33,"ihme",0.1,0.1,0.5,2.35
"Federal","Rhode Island","2020-04-13",12,"ihme",0.1,0.1,0.5,2.35
"Federal","Rhode Island","2020-04-14",26,"ihme",0.1,0.1,0.5,2.35
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.4
"Federal","Connecticut","2020-04-13",152,"ihme",0.1,0.1,0.5,2.4
"Federal","Rhode Island","2020-04-13",40,"ihme",0.1,0.1,0.5,2.4
"Federal","Massachusetts","2020-04-13",33,"ihme",0.1,0.1,0.5,2.4
"Federal","Rhode Island","2020-04-14",26,"ihme",0.1,0.1,0.5,2.4
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.45
"Federal","Connecticut","2020-04-13",104,"ihme",0.1,0.1,0.5,2.45
"Federal","Rhode Island","2020-04-13",66,"ihme",0.1,0.1,0.5,2.45
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.5
"Federal","Connecticut","2020-04-13",104,"ihme",0.1,0.1,0.5,2.5
"Federal","Rhode Island","2020-04-13",54,"ihme",0.1,0.1,0.5,2.5
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.55
"Federal","Connecticut","2020-04-13",65,"ihme",0.1,0.1,0.5,2.55
"Federal","Rhode Island","2020-04-13",53,"ihme",0.1,0.1,0.5,2.55
"Federal","Connecticut","2020-04-12",197,"ihme",0.1,0.1,0.5,2.6
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,2.6
"Federal","Connecticut","2020-04-13",83,"ihme",0.1,0.1,0.5,2.6
"Federal","Rhode Island","2020-04-13",25,"ihme",0.1,0.1,0.5,2.6
"Federal","Connecticut","2020-04-12",225,"ihme",0.1,0.1,0.5,2.65
"Federal","Rhode Island","2020-04-13",53,"ihme",0.1,0.1,0.5,2.65
"Federal","Connecticut","2020-04-13",13,"ihme",0.1,0.1,0.5,2.65
"Federal","Connecticut","2020-04-12",197,"ihme",0.1,0.1,0.5,2.7
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,2.7
"Federal","Connecticut","2020-04-13",35,"ihme",0.1,0.1,0.5,2.7
"Federal","Rhode Island","2020-04-13",12,"ihme",0.1,0.1,0.5,2.7
"Federal","Connecticut","2020-04-12",197,"ihme",0.1,0.1,0.5,2.75
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,2.75
"Federal","Rhode Island","2020-04-13",12,"ihme",0.1,0.1,0.5,2.75
"Federal","Connecticut","2020-04-12",197,"ihme",0.1,0.1,0.5,2.8
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,2.8
"Federal","Rhode Island","2020-04-13",12,"ihme",0.1,0.1,0.5,2.8
"Federal","Connecticut","2020-04-12",185,"ihme",0.1,0.1,0.5,2.85
"Federal","Rhode Island","2020-04-12",40,"ihme",0.1,0.1,0.5,2.85
"Federal","Connecticut","2020-04-12",185,"ihme",0.1,0.1,0.5,2.9
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,2.9
"Federal","Connecticut","2020-04-12",141,"ihme",0.1,0.1,0.5,2.95
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,2.95
"Federal","Connecticut","2020-04-12",141,"ihme",0.1,0.1,0.5,3
"Federal","Rhode Island","2020-04-12",28,"ihme",0.1,0.1,0.5,3
"Federal","Connecticut","2020-04-12",95,"ihme",0.1,0.1,0.5,3.05
"Federal","Rhode Island","2020-04-12",17,"ihme",0.1,0.1,0.5,3.05
"Federal","Connecticut","2020-04-12",95,"ihme",0.1,0.1,0.5,3.1
"Federal","Rhode Island","2020-04-12",17,"ihme",0.1,0.1,0.5,3.1
"Federal","Connecticut","2020-04-12",52,"ihme",0.1,0.1,0.5,3.15
"Federal","Rhode Island","2020-04-12",5,"ihme",0.1,0.1,0.5,3.15
"Federal","Connecticut","2020-04-12",52,"ihme",0.1,0.1,0.5,3.2
"Federal","Rhode Island","2020-04-12",5,"ihme",0.1,0.1,0.5,3.2
"Federal","Connecticut","2020-04-12",12,"ihme",0.1,0.1,0.5,3.25
"Federal","Connecticut","2020-04-12",12,"ihme",0.1,0.1,0.5,3.3
"Florida","New Jersey","2020-04-09",246,"ode",0.1,0.1,0.5,0.15
"Pennsylvania","New York","2020-04-09",152,"ode",0.1,0.1,0.5,0.15
"Ohio","New York","2020-04-09",138,"ode",0.1,0.1,0.5,0.15
"Georgia","New Jersey","2020-04-09",115,"ode",0.1,0.1,0.5,0.15
"Illinois","New York","2020-04-09",115,"ode",0.1,0.1,0.5,0.15
"North Carolina","New Jersey","2020-04-09",98,"ode",0.1,0.1,0.5,0.15
"Michigan","New York","2020-04-09",94,"ode",0.1,0.1,0.5,0.15
"Tennessee","New York","2020-04-09",82,"ode",0.1,0.1,0.5,0.15
"Indiana","New York","2020-04-09",77,"ode",0.1,0.1,0.5,0.15
"Massachusetts","New York","2020-04-09",75,"ode",0.1,0.1,0.5,0.15
"Missouri","New York","2020-04-09",74,"ode",0.1,0.1,0.5,0.15
"Texas","Louisiana","2020-04-09",74,"ode",0.1,0.1,0.5,0.15
"Virginia","New Jersey","2020-04-09",71,"ode",0.1,0.1,0.5,0.15
"South Carolina","New Jersey","2020-04-09",53,"ode",0.1,0.1,0.5,0.15
"Maryland","New Jersey","2020-04-09",50,"ode",0.1,0.1,0.5,0.15
"Kentucky","New York","2020-04-09",49,"ode",0.1,0.1,0.5,0.15
"Alabama","New Jersey","2020-04-09",48,"ode",0.1,0.1,0.5,0.15
"Wisconsin","New York","2020-04-09",44,"ode",0.1,0.1,0.5,0.15
"Mississippi","Louisiana","2020-04-09",39,"ode",0.1,0.1,0.5,0.15
"Connecticut","New Jersey","2020-04-09",35,"ode",0.1,0.1,0.5,0.15
"Arkansas","Louisiana","2020-04-09",33,"ode",0.1,0.1,0.5,0.15
"Iowa","New York","2020-04-09",28,"ode",0.1,0.1,0.5,0.15
"Minnesota","New York","2020-04-09",24,"ode",0.1,0.1,0.5,0.15
"West Virginia","New Jersey","2020-04-09",14,"ode",0.1,0.1,0.5,0.15
"West Virginia","New York","2020-04-09",13,"ode",0.1,0.1,0.5,0.15
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,0.15
"Maine","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.15
"New Hampshire","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.15
"Rhode Island","New Jersey","2020-04-09",10,"ode",0.1,0.1,0.5,0.15
"Vermont","New York","2020-04-09",5,"ode",0.1,0.1,0.5,0.15
"Federal","New York","2020-04-12",225,"ode",0.1,0.1,0.5,0.15
"Federal","New York","2020-04-13",147,"ode",0.1,0.1,0.5,0.15
"Federal","New Jersey","2020-04-13",78,"ode",0.1,0.1,0.5,0.15
"Federal","New Jersey","2020-04-14",114,"ode",0.1,0.1,0.5,0.15
"Federal","New York","2020-04-14",81,"ode",0.1,0.1,0.5,0.15
"Federal","Louisiana","2020-04-14",30,"ode",0.1,0.1,0.5,0.15
"Federal","New Jersey","2020-04-15",225,"ode",0.1,0.1,0.5,0.15
"Federal","New York","2020-04-16",192,"ode",0.1,0.1,0.5,0.15
"Federal","Connecticut","2020-04-16",33,"ode",0.1,0.1,0.5,0.15
"Federal","New Jersey","2020-04-17",135,"ode",0.1,0.1,0.5,0.15
"Federal","Louisiana","2020-04-17",81,"ode",0.1,0.1,0.5,0.15
"Federal","Connecticut","2020-04-17",9,"ode",0.1,0.1,0.5,0.15
"Federal","New Jersey","2020-04-18",49,"ode",0.1,0.1,0.5,0.15
"Federal","Louisiana","2020-04-18",41,"ode",0.1,0.1,0.5,0.15
"Federal","Connecticut","2020-04-18",16,"ode",0.1,0.1,0.5,0.15
"Federal","New Jersey","2020-04-19",40,"ode",0.1,0.1,0.5,0.15
"Federal","New Jersey","2020-04-20",57,"ode",0.1,0.1,0.5,0.15
"Florida","New Jersey","2020-04-09",246,"ode",0.1,0.1,0.5,0.2
"Pennsylvania","New York","2020-04-09",152,"ode",0.1,0.1,0.5,0.2
"Ohio","New York","2020-04-09",138,"ode",0.1,0.1,0.5,0.2
"Georgia","New Jersey","2020-04-09",115,"ode",0.1,0.1,0.5,0.2
"Illinois","New York","2020-04-09",115,"ode",0.1,0.1,0.5,0.2
"North Carolina","New Jersey","2020-04-09",98,"ode",0.1,0.1,0.5,0.2
"Michigan","New York","2020-04-09",94,"ode",0.1,0.1,0.5,0.2
"Tennessee","New York","2020-04-09",82,"ode",0.1,0.1,0.5,0.2
"Indiana","New York","2020-04-09",77,"ode",0.1,0.1,0.5,0.2
"Massachusetts","New York","2020-04-09",75,"ode",0.1,0.1,0.5,0.2
"Virginia","New Jersey","2020-04-09",71,"ode",0.1,0.1,0.5,0.2
"South Carolina","New Jersey","2020-04-09",53,"ode",0.1,0.1,0.5,0.2
"Maryland","New Jersey","2020-04-09",50,"ode",0.1,0.1,0.5,0.2
"Kentucky","New York","2020-04-09",49,"ode",0.1,0.1,0.5,0.2
"Alabama","New Jersey","2020-04-09",48,"ode",0.1,0.1,0.5,0.2
"Wisconsin","New York","2020-04-09",44,"ode",0.1,0.1,0.5,0.2
"Mississippi","Louisiana","2020-04-09",39,"ode",0.1,0.1,0.5,0.2
"Texas","Louisiana","2020-04-09",39,"ode",0.1,0.1,0.5,0.2
"Connecticut","New Jersey","2020-04-09",35,"ode",0.1,0.1,0.5,0.2
"Arkansas","Louisiana","2020-04-09",33,"ode",0.1,0.1,0.5,0.2
"Missouri","New York","2020-04-09",16,"ode",0.1,0.1,0.5,0.2
"West Virginia","New Jersey","2020-04-09",14,"ode",0.1,0.1,0.5,0.2
"West Virginia","New York","2020-04-09",13,"ode",0.1,0.1,0.5,0.2
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,0.2
"Maine","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.2
"New Hampshire","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.2
"Rhode Island","New Jersey","2020-04-09",10,"ode",0.1,0.1,0.5,0.2
"Vermont","New York","2020-04-09",5,"ode",0.1,0.1,0.5,0.2
"Federal","New York","2020-04-12",225,"ode",0.1,0.1,0.5,0.2
"Federal","New York","2020-04-13",225,"ode",0.1,0.1,0.5,0.2
"Federal","New Jersey","2020-04-14",147,"ode",0.1,0.1,0.5,0.2
"Federal","New York","2020-04-14",78,"ode",0.1,0.1,0.5,0.2
"Federal","New Jersey","2020-04-15",110,"ode",0.1,0.1,0.5,0.2
"Federal","Louisiana","2020-04-15",63,"ode",0.1,0.1,0.5,0.2
"Federal","New York","2020-04-15",52,"ode",0.1,0.1,0.5,0.2
"Federal","New Jersey","2020-04-16",192,"ode",0.1,0.1,0.5,0.2
"Federal","Connecticut","2020-04-16",33,"ode",0.1,0.1,0.5,0.2
"Federal","New Jersey","2020-04-17",103,"ode",0.1,0.1,0.5,0.2
"Federal","Louisiana","2020-04-17",83,"ode",0.1,0.1,0.5,0.2
"Federal","New York","2020-04-17",30,"ode",0.1,0.1,0.5,0.2
"Federal","Connecticut","2020-04-17",9,"ode",0.1,0.1,0.5,0.2
"Federal","New Jersey","2020-04-18",122,"ode",0.1,0.1,0.5,0.2
"Federal","Louisiana","2020-04-18",30,"ode",0.1,0.1,0.5,0.2
"Federal","Connecticut","2020-04-18",7,"ode",0.1,0.1,0.5,0.2
"Florida","New Jersey","2020-04-09",246,"ode",0.1,0.1,0.5,0.25
"Pennsylvania","New York","2020-04-09",152,"ode",0.1,0.1,0.5,0.25
"Ohio","New York","2020-04-09",138,"ode",0.1,0.1,0.5,0.25
"Georgia","New Jersey","2020-04-09",115,"ode",0.1,0.1,0.5,0.25
"Illinois","New York","2020-04-09",115,"ode",0.1,0.1,0.5,0.25
"North Carolina","New Jersey","2020-04-09",98,"ode",0.1,0.1,0.5,0.25
"Michigan","New York","2020-04-09",94,"ode",0.1,0.1,0.5,0.25
"Indiana","New York","2020-04-09",77,"ode",0.1,0.1,0.5,0.25
"Massachusetts","New York","2020-04-09",75,"ode",0.1,0.1,0.5,0.25
"Virginia","New Jersey","2020-04-09",71,"ode",0.1,0.1,0.5,0.25
"Tennessee","New York","2020-04-09",56,"ode",0.1,0.1,0.5,0.25
"South Carolina","New Jersey","2020-04-09",53,"ode",0.1,0.1,0.5,0.25
"Maryland","New Jersey","2020-04-09",50,"ode",0.1,0.1,0.5,0.25
"Kentucky","New York","2020-04-09",49,"ode",0.1,0.1,0.5,0.25
"Wisconsin","New York","2020-04-09",44,"ode",0.1,0.1,0.5,0.25
"Mississippi","Louisiana","2020-04-09",39,"ode",0.1,0.1,0.5,0.25
"Alabama","New Jersey","2020-04-09",33,"ode",0.1,0.1,0.5,0.25
"Arkansas","Louisiana","2020-04-09",33,"ode",0.1,0.1,0.5,0.25
"West Virginia","New Jersey","2020-04-09",27,"ode",0.1,0.1,0.5,0.25
"Tennessee","New Jersey","2020-04-09",26,"ode",0.1,0.1,0.5,0.25
"Texas","Louisiana","2020-04-09",24,"ode",0.1,0.1,0.5,0.25
"Alabama","Louisiana","2020-04-09",15,"ode",0.1,0.1,0.5,0.25
"Connecticut","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,0.25
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,0.25
"Maine","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.25
"New Hampshire","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.25
"Rhode Island","New Jersey","2020-04-09",10,"ode",0.1,0.1,0.5,0.25
"Vermont","New York","2020-04-09",5,"ode",0.1,0.1,0.5,0.25
"Federal","New York","2020-04-12",225,"ode",0.1,0.1,0.5,0.25
"Federal","New York","2020-04-13",225,"ode",0.1,0.1,0.5,0.25
"Federal","New York","2020-04-14",133,"ode",0.1,0.1,0.5,0.25
"Federal","New Jersey","2020-04-14",92,"ode",0.1,0.1,0.5,0.25
"Federal","New Jersey","2020-04-15",165,"ode",0.1,0.1,0.5,0.25
"Federal","New York","2020-04-15",33,"ode",0.1,0.1,0.5,0.25
"Federal","Louisiana","2020-04-15",27,"ode",0.1,0.1,0.5,0.25
"Federal","New Jersey","2020-04-16",167,"ode",0.1,0.1,0.5,0.25
"Federal","New York","2020-04-16",26,"ode",0.1,0.1,0.5,0.25
"Federal","Louisiana","2020-04-16",23,"ode",0.1,0.1,0.5,0.25
"Federal","Connecticut","2020-04-16",9,"ode",0.1,0.1,0.5,0.25
"Federal","New Jersey","2020-04-17",120,"ode",0.1,0.1,0.5,0.25
"Federal","Louisiana","2020-04-17",96,"ode",0.1,0.1,0.5,0.25
"Federal","Connecticut","2020-04-17",9,"ode",0.1,0.1,0.5,0.25
"Federal","New Jersey","2020-04-18",57,"ode",0.1,0.1,0.5,0.25
"Federal","Louisiana","2020-04-18",18,"ode",0.1,0.1,0.5,0.25
"Federal","Connecticut","2020-04-18",1,"ode",0.1,0.1,0.5,0.25
"Federal","New Jersey","2020-04-19",42,"ode",0.1,0.1,0.5,0.25
"Florida","New Jersey","2020-04-09",246,"ode",0.1,0.1,0.5,0.3
"Pennsylvania","New York","2020-04-09",152,"ode",0.1,0.1,0.5,0.3
"Ohio","New York","2020-04-09",138,"ode",0.1,0.1,0.5,0.3
"Georgia","New Jersey","2020-04-09",115,"ode",0.1,0.1,0.5,0.3
"Illinois","New York","2020-04-09",115,"ode",0.1,0.1,0.5,0.3
"North Carolina","New Jersey","2020-04-09",98,"ode",0.1,0.1,0.5,0.3
"Michigan","New York","2020-04-09",94,"ode",0.1,0.1,0.5,0.3
"Indiana","New York","2020-04-09",77,"ode",0.1,0.1,0.5,0.3
"Massachusetts","New York","2020-04-09",75,"ode",0.1,0.1,0.5,0.3
"Virginia","New Jersey","2020-04-09",71,"ode",0.1,0.1,0.5,0.3
"Tennessee","New Jersey","2020-04-09",59,"ode",0.1,0.1,0.5,0.3
"South Carolina","New Jersey","2020-04-09",53,"ode",0.1,0.1,0.5,0.3
"Maryland","New Jersey","2020-04-09",50,"ode",0.1,0.1,0.5,0.3
"Kentucky","New York","2020-04-09",49,"ode",0.1,0.1,0.5,0.3
"Alabama","Louisiana","2020-04-09",48,"ode",0.1,0.1,0.5,0.3
"Wisconsin","New York","2020-04-09",44,"ode",0.1,0.1,0.5,0.3
"Mississippi","Louisiana","2020-04-09",39,"ode",0.1,0.1,0.5,0.3
"Arkansas","Louisiana","2020-04-09",33,"ode",0.1,0.1,0.5,0.3
"West Virginia","New Jersey","2020-04-09",27,"ode",0.1,0.1,0.5,0.3
"Tennessee","New York","2020-04-09",23,"ode",0.1,0.1,0.5,0.3
"Texas","Louisiana","2020-04-09",18,"ode",0.1,0.1,0.5,0.3
"Connecticut","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,0.3
"Delaware","New Jersey","2020-04-09",11,"ode",0.1,0.1,0.5,0.3
"Maine","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.3
"New Hampshire","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0.3
"Rhode Island","New Jersey","2020-04-09",10,"ode",0.1,0.1,0.5,0.3
"Vermont","New York","2020-04-09",5,"ode",0.1,0.1,0.5,0.3
"Federal","New York","2020-04-12",225,"ode",0.1,0.1,0.5,0.3
"Federal","New York","2020-04-13",166,"ode",0.1,0.1,0.5,0.3
"Federal","New Jersey","2020-04-13",59,"ode",0.1,0.1,0.5,0.3
"Federal","New York","2020-04-14",225,"ode",0.1,0.1,0.5,0.3
"Federal","New Jersey","2020-04-15",192,"ode",0.1,0.1,0.5,0.3
"Federal","New York","2020-04-15",33,"ode",0.1,0.1,0.5,0.3
"Federal","New Jersey","2020-04-16",108,"ode",0.1,0.1,0.5,0.3
"Federal","Louisiana","2020-04-16",96,"ode",0.1,0.1,0.5,0.3
"Federal","New York","2020-04-16",21,"ode",0.1,0.1,0.5,0.3
"Federal","New Jersey","2020-04-17",189,"ode",0.1,0.1,0.5,0.3
"Federal","Louisiana","2020-04-17",23,"ode",0.1,0.1,0.5,0.3
